latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
14.800003,100.70001,18.0,25200,Asia/Bangkok,+07

time,weathercode (wmo code),temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),apparent_temperature_mean (°C),sunrise (iso8601),sunset (iso8601),precipitation_sum (mm),rain_sum (mm),snowfall_sum (cm),precipitation_hours (h),windspeed_10m_max (km/h),windgusts_10m_max (km/h),winddirection_10m_dominant (°),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (mm)
2010-03-04,2,36.6,24.5,30.0,38.8,27.6,32.4,2010-03-04T06:32,2010-03-04T18:25,0.00,0.00,0.00,0.0,17.3,36.7,186,24.32,6.64
2010-03-05,3,36.6,24.4,29.7,38.3,26.0,31.6,2010-03-05T06:31,2010-03-05T18:25,0.00,0.00,0.00,0.0,13.5,31.3,191,24.46,6.42
2010-03-06,2,36.5,23.5,29.8,39.7,25.9,31.9,2010-03-06T06:31,2010-03-06T18:26,0.00,0.00,0.00,0.0,13.6,30.6,186,24.89,6.34
2010-03-07,2,37.2,24.2,30.6,41.4,27.4,33.3,2010-03-07T06:30,2010-03-07T18:26,0.00,0.00,0.00,0.0,14.8,32.8,183,24.38,6.71
2010-03-08,2,36.6,24.7,30.4,40.8,28.5,33.4,2010-03-08T06:30,2010-03-08T18:26,0.00,0.00,0.00,0.0,17.9,35.6,181,23.50,6.53
2010-03-09,2,36.7,24.8,30.5,40.7,28.1,33.4,2010-03-09T06:29,2010-03-09T18:26,0.00,0.00,0.00,0.0,16.7,32.4,178,23.12,6.30
2010-03-10,3,29.3,21.7,26.3,31.5,19.0,24.7,2010-03-10T06:28,2010-03-10T18:26,0.00,0.00,0.00,0.0,25.3,55.4,64,17.27,6.34
2010-03-11,1,32.9,22.7,27.6,35.2,20.9,27.7,2010-03-11T06:28,2010-03-11T18:26,0.00,0.00,0.00,0.0,18.4,38.2,62,23.80,6.66
2010-03-12,1,35.7,23.3,29.7,39.7,24.5,31.7,2010-03-12T06:27,2010-03-12T18:27,0.00,0.00,0.00,0.0,11.2,21.2,157,24.77,6.24
2010-03-13,1,36.3,25.0,30.5,40.0,27.9,32.8,2010-03-13T06:26,2010-03-13T18:27,0.00,0.00,0.00,0.0,14.8,32.8,180,23.18,6.60
2010-03-14,2,36.8,24.9,30.4,39.8,28.8,33.1,2010-03-14T06:25,2010-03-14T18:27,0.00,0.00,0.00,0.0,18.8,36.4,182,24.33,6.79
2010-03-15,2,36.8,24.7,30.7,41.4,28.5,34.1,2010-03-15T06:25,2010-03-15T18:27,0.00,0.00,0.00,0.0,17.5,31.0,181,24.09,6.12
2010-03-16,2,36.6,25.3,31.1,41.5,29.5,34.8,2010-03-16T06:24,2010-03-16T18:27,0.00,0.00,0.00,0.0,14.7,29.2,172,22.68,5.69
2010-03-17,51,34.9,26.6,30.1,39.8,30.0,34.0,2010-03-17T06:23,2010-03-17T18:27,0.40,0.40,0.00,4.0,14.3,32.8,117,20.05,5.10
2010-03-18,1,35.6,25.8,30.3,37.7,27.9,32.8,2010-03-18T06:23,2010-03-18T18:27,0.00,0.00,0.00,0.0,20.9,44.6,61,24.77,6.57
2010-03-19,1,35.9,26.3,30.9,40.3,25.9,32.3,2010-03-19T06:22,2010-03-19T18:28,0.00,0.00,0.00,0.0,15.9,32.0,82,24.03,6.54
2010-03-20,2,36.0,24.6,30.5,40.6,29.3,33.9,2010-03-20T06:21,2010-03-20T18:28,0.00,0.00,0.00,0.0,15.2,26.6,180,22.50,5.70
2010-03-21,3,36.0,26.3,30.8,40.4,30.6,34.5,2010-03-21T06:20,2010-03-21T18:28,0.00,0.00,0.00,0.0,14.0,31.0,178,22.26,5.94
2010-03-22,51,36.0,26.2,30.8,40.4,30.5,34.1,2010-03-22T06:20,2010-03-22T18:28,0.30,0.30,0.00,1.0,15.1,32.0,180,22.28,6.29
2010-03-23,51,36.1,26.0,30.8,40.5,30.1,34.2,2010-03-23T06:19,2010-03-23T18:28,0.40,0.40,0.00,1.0,15.5,33.8,184,22.54,6.23
2010-03-24,51,36.3,26.2,31.0,41.6,30.6,35.0,2010-03-24T06:18,2010-03-24T18:28,0.20,0.20,0.00,1.0,15.2,33.1,185,22.56,5.95
2010-03-25,1,37.7,25.9,32.0,42.4,30.4,35.7,2010-03-25T06:18,2010-03-25T18:28,0.00,0.00,0.00,0.0,10.0,24.8,179,23.83,6.15
2010-03-26,3,31.1,24.2,27.2,33.1,21.4,27.1,2010-03-26T06:17,2010-03-26T18:28,0.00,0.00,0.00,0.0,28.9,52.9,74,17.05,5.66
2010-03-27,2,32.7,23.3,27.6,34.6,24.8,28.7,2010-03-27T06:16,2010-03-27T18:29,0.00,0.00,0.00,0.0,13.2,33.8,62,19.81,5.48
2010-03-28,0,34.8,25.9,29.8,37.9,25.7,31.3,2010-03-28T06:16,2010-03-28T18:29,0.00,0.00,0.00,0.0,19.3,41.4,70,23.81,6.56
2010-03-29,2,35.6,26.7,30.7,39.4,27.4,33.0,2010-03-29T06:15,2010-03-29T18:29,0.00,0.00,0.00,0.0,16.4,32.4,73,23.12,6.21
2010-03-30,55,35.7,25.1,29.9,40.5,30.0,34.2,2010-03-30T06:14,2010-03-30T18:29,2.90,2.90,0.00,5.0,14.1,25.9,188,22.19,5.40
2010-03-31,51,35.7,26.3,30.8,41.5,31.4,34.9,2010-03-31T06:13,2010-03-31T18:29,0.20,0.20,0.00,1.0,16.2,29.9,188,22.22,5.77
2010-04-01,53,36.5,26.5,31.2,41.4,30.8,35.4,2010-04-01T06:13,2010-04-01T18:29,0.80,0.80,0.00,1.0,16.0,29.2,177,23.09,6.09
2010-04-02,2,37.0,26.4,31.7,41.3,31.1,35.6,2010-04-02T06:12,2010-04-02T18:29,0.00,0.00,0.00,0.0,14.1,30.6,177,23.94,6.42
2010-04-03,51,37.6,27.0,31.9,42.2,32.0,35.9,2010-04-03T06:11,2010-04-03T18:29,0.10,0.10,0.00,1.0,14.6,32.8,179,22.74,6.39
2010-04-04,3,37.2,27.7,32.2,42.6,32.3,36.1,2010-04-04T06:11,2010-04-04T18:29,0.00,0.00,0.00,0.0,16.6,35.3,184,22.82,6.59
