latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
16.800003,100.30002,48.0,25200,Asia/Bangkok,+07

time,weathercode (wmo code),temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),apparent_temperature_mean (°C),sunrise (iso8601),sunset (iso8601),precipitation_sum (mm),rain_sum (mm),snowfall_sum (cm),precipitation_hours (h),windspeed_10m_max (km/h),windgusts_10m_max (km/h),winddirection_10m_dominant (°),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (mm)
2010-04-15,1,39.4,28.6,34.2,44.5,29.9,36.8,2010-04-15T06:03,2010-04-15T18:34,0.00,0.00,0.00,0.0,13.4,30.2,163,24.92,7.11
2010-04-16,63,37.3,26.3,32.1,41.1,30.5,35.0,2010-04-16T06:02,2010-04-16T18:34,11.20,11.20,0.00,7.0,17.8,42.8,154,19.72,6.30
2010-04-17,53,35.0,25.7,29.6,41.2,30.0,33.7,2010-04-17T06:02,2010-04-17T18:34,1.70,1.70,0.00,5.0,17.0,33.8,161,21.96,5.61
2010-04-18,2,35.8,26.5,31.0,41.0,30.6,34.9,2010-04-18T06:01,2010-04-18T18:35,0.00,0.00,0.00,0.0,12.9,25.9,161,24.43,6.25
2010-04-19,1,37.6,26.9,32.0,41.9,30.6,35.2,2010-04-19T06:01,2010-04-19T18:35,0.00,0.00,0.00,0.0,14.5,30.6,170,26.38,6.88
2010-04-20,1,37.8,26.9,32.3,42.3,29.9,35.4,2010-04-20T06:00,2010-04-20T18:35,0.00,0.00,0.00,0.0,10.0,24.8,171,26.49,6.86
2010-04-21,1,39.0,25.7,32.6,43.0,28.6,35.4,2010-04-21T05:59,2010-04-21T18:35,0.00,0.00,0.00,0.0,9.2,26.6,187,26.49,6.87
2010-04-22,0,39.7,26.7,33.7,44.5,29.5,36.5,2010-04-22T05:59,2010-04-22T18:36,0.00,0.00,0.00,0.0,8.6,22.0,178,25.81,6.76
2010-04-23,51,40.2,28.8,33.7,44.7,31.2,36.4,2010-04-23T05:58,2010-04-23T18:36,0.50,0.50,0.00,3.0,20.2,41.0,155,24.83,7.68
2010-04-24,63,35.1,25.9,29.7,40.3,31.4,34.4,2010-04-24T05:57,2010-04-24T18:36,11.60,11.60,0.00,9.0,14.5,29.9,157,21.11,5.08
2010-04-25,61,36.1,26.0,30.8,41.1,30.5,35.2,2010-04-25T05:57,2010-04-25T18:36,4.30,4.30,0.00,5.0,13.9,32.8,159,23.54,5.83
2010-04-26,53,37.5,27.3,32.2,43.8,31.7,36.5,2010-04-26T05:56,2010-04-26T18:37,0.90,0.90,0.00,3.0,14.1,29.5,164,25.54,6.53
2010-04-27,53,36.1,26.3,30.5,41.8,31.0,35.0,2010-04-27T05:56,2010-04-27T18:37,3.40,3.40,0.00,10.0,14.1,27.0,168,22.03,5.42
2010-04-28,51,35.4,26.6,30.9,41.5,30.9,35.2,2010-04-28T05:55,2010-04-28T18:37,0.50,0.50,0.00,2.0,11.3,26.3,161,24.54,6.15
2010-04-29,51,36.4,27.3,31.6,42.6,31.7,36.3,2010-04-29T05:54,2010-04-29T18:37,0.80,0.80,0.00,3.0,12.4,29.2,161,25.22,6.15
2010-04-30,61,37.4,27.7,31.8,43.2,31.3,36.2,2010-04-30T05:54,2010-04-30T18:38,4.40,4.40,0.00,8.0,12.7,28.8,150,25.08,6.47
2010-05-01,53,36.0,26.0,30.6,43.4,31.3,35.7,2010-05-01T05:53,2010-05-01T18:38,2.30,2.30,0.00,5.0,7.7,23.0,99,23.96,5.45
2010-05-02,51,35.6,28.1,31.6,42.5,32.2,36.2,2010-05-02T05:53,2010-05-02T18:38,0.20,0.20,0.00,1.0,11.6,25.6,157,22.15,5.51
