latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
17.200005,104.100006,164.0,25200,Asia/Bangkok,+07

time,weathercode (wmo code),temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),apparent_temperature_mean (°C),sunrise (iso8601),sunset (iso8601),precipitation_sum (mm),rain_sum (mm),snowfall_sum (cm),precipitation_hours (h),windspeed_10m_max (km/h),windgusts_10m_max (km/h),winddirection_10m_dominant (°),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (mm)
2010-03-27,1,31.1,18.2,24.1,32.9,17.1,23.9,2010-03-27T06:02,2010-03-27T18:15,0.00,0.00,0.00,0.0,21.2,44.3,90,24.68,6.14
2010-03-28,2,32.2,20.0,25.1,33.5,19.9,25.3,2010-03-28T06:01,2010-03-28T18:15,0.00,0.00,0.00,0.0,18.6,38.5,89,22.32,5.97
2010-03-29,1,31.5,20.7,26.1,35.4,21.5,27.7,2010-03-29T06:00,2010-03-29T18:15,0.00,0.00,0.00,0.0,15.0,29.2,92,22.44,5.25
2010-03-30,0,33.8,22.5,28.2,39.0,24.7,31.1,2010-03-30T05:59,2010-03-30T18:16,0.00,0.00,0.00,0.0,11.7,25.2,101,23.99,5.53
2010-03-31,1,34.7,24.1,29.4,39.8,26.9,32.6,2010-03-31T05:59,2010-03-31T18:16,0.00,0.00,0.00,0.0,11.6,23.0,137,21.38,5.25
2010-04-01,2,35.3,25.0,30.3,40.8,29.0,34.7,2010-04-01T05:58,2010-04-01T18:16,0.00,0.00,0.00,0.0,7.1,23.4,163,23.20,5.43
2010-04-02,51,36.1,25.8,31.4,40.8,30.3,35.2,2010-04-02T05:57,2010-04-02T18:16,0.20,0.20,0.00,1.0,13.6,25.6,135,22.90,5.77
2010-04-03,1,35.6,26.1,30.7,40.5,29.3,34.3,2010-04-03T05:56,2010-04-03T18:16,0.00,0.00,0.00,0.0,16.4,37.8,113,22.58,5.96
2010-04-04,1,36.2,26.2,31.3,41.6,30.0,35.5,2010-04-04T05:56,2010-04-04T18:17,0.00,0.00,0.00,0.0,12.2,28.8,145,22.95,5.89
2010-04-05,1,37.6,28.7,33.2,42.3,33.0,37.2,2010-04-05T05:55,2010-04-05T18:17,0.00,0.00,0.00,0.0,9.7,29.2,204,23.21,6.17
2010-04-06,1,38.5,29.0,33.7,42.9,33.0,37.6,2010-04-06T05:54,2010-04-06T18:17,0.00,0.00,0.00,0.0,10.7,27.4,196,23.60,6.54
2010-04-07,51,37.3,28.3,32.8,42.6,32.8,37.0,2010-04-07T05:53,2010-04-07T18:17,0.40,0.40,0.00,2.0,15.3,27.0,142,20.79,5.57
2010-04-08,51,36.6,26.6,30.9,42.3,29.4,34.6,2010-04-08T05:52,2010-04-08T18:17,0.10,0.10,0.00,1.0,17.2,36.0,108,23.37,6.39
2010-04-09,51,35.7,24.9,30.0,41.9,27.5,33.7,2010-04-09T05:52,2010-04-09T18:17,0.10,0.10,0.00,1.0,13.6,39.2,142,21.64,5.68
2010-04-10,2,36.9,26.3,31.8,40.7,30.9,35.3,2010-04-10T05:51,2010-04-10T18:18,0.00,0.00,0.00,0.0,15.2,38.5,185,23.94,6.48
2010-04-11,1,38.1,27.3,32.6,41.2,30.9,35.3,2010-04-11T05:50,2010-04-11T18:18,0.00,0.00,0.00,0.0,12.5,33.1,205,26.29,7.16
2010-04-12,1,38.7,27.0,32.8,40.6,28.7,34.5,2010-04-12T05:49,2010-04-12T18:18,0.00,0.00,0.00,0.0,14.3,33.8,213,27.12,7.68
2010-04-13,1,38.7,26.6,32.8,42.2,28.9,35.1,2010-04-13T05:49,2010-04-13T18:18,0.00,0.00,0.00,0.0,9.2,23.4,191,26.67,7.18
2010-04-14,2,37.6,26.8,32.9,41.8,30.0,35.9,2010-04-14T05:48,2010-04-14T18:18,0.00,0.00,0.00,0.0,12.2,26.6,147,24.44,6.58
2010-04-15,51,36.2,25.0,30.6,41.3,25.1,34.1,2010-04-15T05:47,2010-04-15T18:19,0.80,0.80,0.00,5.0,20.9,40.7,104,19.59,5.81
2010-04-16,53,30.9,22.5,26.1,33.8,23.9,27.8,2010-04-16T05:47,2010-04-16T18:19,3.30,3.30,0.00,10.0,17.1,31.7,96,16.51,4.50
2010-04-17,51,30.3,21.9,25.8,34.2,23.7,28.6,2010-04-17T05:46,2010-04-17T18:19,1.50,1.50,0.00,6.0,11.4,25.2,100,18.21,4.14
2010-04-18,51,32.9,23.8,28.5,39.6,28.0,33.5,2010-04-18T05:45,2010-04-18T18:19,0.10,0.10,0.00,1.0,6.6,23.8,107,23.00,4.99
2010-04-19,51,35.8,25.9,30.8,41.7,30.8,35.5,2010-04-19T05:45,2010-04-19T18:20,0.10,0.10,0.00,1.0,7.1,33.1,145,23.75,5.59
2010-04-20,51,36.1,27.3,30.7,41.7,30.6,34.9,2010-04-20T05:44,2010-04-20T18:20,0.10,0.10,0.00,1.0,13.0,34.9,196,24.51,5.94
2010-04-21,1,37.6,27.5,32.3,41.3,30.6,35.6,2010-04-21T05:43,2010-04-21T18:20,0.00,0.00,0.00,0.0,13.2,35.3,203,26.09,7.01
2010-04-22,1,38.4,28.2,33.2,43.2,31.1,36.5,2010-04-22T05:43,2010-04-22T18:20,0.00,0.00,0.00,0.0,14.8,33.8,183,26.21,7.17
2010-04-23,1,33.6,24.1,29.2,36.0,24.3,30.9,2010-04-23T05:42,2010-04-23T18:21,0.00,0.00,0.00,0.0,19.8,40.3,92,23.94,6.88
2010-04-24,53,32.1,21.1,25.8,36.7,22.4,28.5,2010-04-24T05:41,2010-04-24T18:21,1.70,1.70,0.00,4.0,13.3,29.5,86,19.35,4.46
2010-04-25,3,33.8,23.5,28.8,40.1,25.6,32.4,2010-04-25T05:41,2010-04-25T18:21,0.00,0.00,0.00,0.0,11.2,23.4,103,22.79,5.33
2010-04-26,61,35.6,25.8,30.3,42.2,30.3,35.0,2010-04-26T05:40,2010-04-26T18:21,2.20,2.20,0.00,3.0,9.3,23.4,114,24.63,5.73
2010-04-27,61,32.0,25.0,27.7,38.8,29.9,32.5,2010-04-27T05:40,2010-04-27T18:22,5.50,5.50,0.00,11.0,8.9,22.3,80,18.47,4.06
2010-04-28,53,32.3,24.6,28.0,39.2,28.5,33.1,2010-04-28T05:39,2010-04-28T18:22,1.70,1.70,0.00,6.0,6.8,25.9,141,21.71,4.66
2010-04-29,53,33.8,25.0,29.1,40.0,29.6,34.3,2010-04-29T05:38,2010-04-29T18:22,1.10,1.10,0.00,4.0,11.0,27.4,111,24.03,5.36
2010-04-30,51,33.7,25.3,29.2,40.0,30.0,33.6,2010-04-30T05:38,2010-04-30T18:22,0.10,0.10,0.00,1.0,12.8,28.4,104,21.88,5.24
2010-05-01,51,32.5,25.0,28.8,39.8,28.8,33.2,2010-05-01T05:37,2010-05-01T18:23,0.10,0.10,0.00,1.0,11.8,23.8,93,21.87,4.97
2010-05-02,51,33.3,25.6,29.2,39.7,30.2,33.8,2010-05-02T05:37,2010-05-02T18:23,0.10,0.10,0.00,1.0,13.7,23.0,118,20.20,4.69
