latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
15.800003,104.100006,136.0,25200,Asia/Bangkok,+07

time,weathercode (wmo code),temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),apparent_temperature_mean (°C),sunrise (iso8601),sunset (iso8601),precipitation_sum (mm),rain_sum (mm),snowfall_sum (cm),precipitation_hours (h),windspeed_10m_max (km/h),windgusts_10m_max (km/h),winddirection_10m_dominant (°),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (mm)
2010-03-07,0,37.2,24.9,31.0,40.4,26.4,32.9,2010-03-07T06:17,2010-03-07T18:11,0.00,0.00,0.00,0.0,10.1,26.3,203,24.21,6.50
2010-03-08,0,36.9,25.3,31.1,41.1,27.0,33.5,2010-03-08T06:16,2010-03-08T18:12,0.00,0.00,0.00,0.0,8.6,26.6,184,22.99,6.10
2010-03-09,1,32.4,18.0,26.5,32.6,14.6,26.2,2010-03-09T06:15,2010-03-09T18:12,0.00,0.00,0.00,0.0,29.5,58.3,64,21.56,6.45
2010-03-10,3,26.5,16.8,21.0,24.9,13.4,18.1,2010-03-10T06:15,2010-03-10T18:12,0.00,0.00,0.00,0.0,26.7,59.0,51,19.60,5.74
2010-03-11,3,28.9,17.2,22.7,29.8,14.7,22.1,2010-03-11T06:14,2010-03-11T18:12,0.00,0.00,0.00,0.0,18.7,37.1,44,21.36,5.28
2010-03-12,1,33.2,19.7,26.7,38.1,20.6,28.8,2010-03-12T06:13,2010-03-12T18:12,0.00,0.00,0.00,0.0,9.6,19.1,78,24.92,5.46
2010-03-13,1,36.4,22.4,29.6,39.1,24.5,31.4,2010-03-13T06:12,2010-03-13T18:13,0.00,0.00,0.00,0.0,10.5,27.7,194,24.52,6.36
2010-03-14,0,36.8,24.8,30.8,39.4,26.6,32.7,2010-03-14T06:12,2010-03-14T18:13,0.00,0.00,0.00,0.0,12.5,31.3,200,24.35,6.67
2010-03-15,1,37.0,25.9,31.5,40.9,28.3,34.3,2010-03-15T06:11,2010-03-15T18:13,0.00,0.00,0.00,0.0,8.2,23.0,197,23.82,5.94
2010-03-16,51,35.7,24.5,30.1,37.7,23.8,31.3,2010-03-16T06:10,2010-03-16T18:13,0.20,0.20,0.00,1.0,25.6,49.7,67,22.74,7.06
2010-03-17,3,34.0,21.9,27.5,37.4,21.9,28.3,2010-03-17T06:09,2010-03-17T18:13,0.00,0.00,0.00,0.0,21.4,40.7,53,22.07,6.35
2010-03-18,1,33.6,22.2,27.4,35.2,22.2,27.5,2010-03-18T06:09,2010-03-18T18:13,0.00,0.00,0.00,0.0,21.3,44.6,51,25.17,7.07
2010-03-19,1,33.6,20.9,27.3,38.0,21.4,29.1,2010-03-19T06:08,2010-03-19T18:14,0.00,0.00,0.00,0.0,17.1,32.4,57,25.71,5.85
2010-03-20,1,36.3,21.4,29.5,39.8,23.5,31.6,2010-03-20T06:07,2010-03-20T18:14,0.00,0.00,0.00,0.0,7.7,18.0,97,25.73,5.92
2010-03-21,2,35.4,23.9,29.8,38.9,25.1,32.1,2010-03-21T06:06,2010-03-21T18:14,0.00,0.00,0.00,0.0,8.4,18.0,161,21.33,5.12
2010-03-22,51,34.2,24.8,29.3,38.3,28.2,32.8,2010-03-22T06:06,2010-03-22T18:14,0.70,0.70,0.00,2.0,11.9,31.0,165,19.83,4.93
2010-03-23,51,35.4,25.9,30.5,39.9,29.5,34.1,2010-03-23T06:05,2010-03-23T18:14,0.10,0.10,0.00,1.0,9.2,25.6,218,20.91,5.37
2010-03-24,1,36.4,26.6,31.4,40.5,29.3,34.5,2010-03-24T06:04,2010-03-24T18:14,0.00,0.00,0.00,0.0,12.2,30.2,220,23.20,6.25
2010-03-25,51,33.1,19.8,27.6,34.7,17.0,28.4,2010-03-25T06:04,2010-03-25T18:14,0.10,0.10,0.00,1.0,28.6,53.6,64,20.48,6.10
2010-03-26,3,30.2,18.6,24.0,30.0,15.6,22.2,2010-03-26T06:03,2010-03-26T18:15,0.00,0.00,0.00,0.0,28.3,55.8,54,24.14,6.84
2010-03-27,2,32.9,19.1,25.5,35.4,17.9,25.8,2010-03-27T06:02,2010-03-27T18:15,0.00,0.00,0.00,0.0,23.6,47.5,46,23.27,6.18
